"atoll_schema","site_version","site_name","fuze_site_id","site_record_id","latitude_degrees","longitude_degrees","street_address","city","county","state","zip_code","sector","azimuth","antenna_model","antenna_manufacturer","antenna_max_gain","antenna_centerline","lte_market","enodeb_id","max_power","main_propagation_model","radio_manufacturer","radio_model","extended_calculation_radius","enodeb_eutrancellfdd","channel_number","pci","antenna_h_bw","mechanical_tilt","electrical_tilt","ret","altitude_amsl","tac","cell_id","technology","band_class","trans_cell_type","site_record_name","site_number","site_code","location_name","fips_county_code","search_ring_id","peoplesoft_location_code","site_on_air_date","c_ran_hub_name","address_description","network_territory","network_market","network_sub_market","network_local_market","site_altitude_amsl","site_surveyed_altitude_amsl","site_support_structure_height","site_structure_type","temporary_site","lra_partner","network_extender_capable","spm_project_id","band_info","channel_bw","combined_cell_code","antenna_latitude","antenna_longitude","number_of_tx_antenna_ports","number_of_rx_antenna_ports","tx_record_id","xmtr_location","duplex_type","coverage_type","threshold","fcc_market_number","sum"
albuquerque,"0000",ELP_ROYAL,"2392704","102160","31.94930278",-106.3683861,"11707 Dyer St",El Paso,El Paso,TX,"79934","3","330",QS8658-5_740MHZ_10DT_PORT1 ,QUINTEL USA INC,"13.05","80","026","026158","44.7712125471966",WPM_SU_ELP_LOW_700_112114_PHX,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026158_3","5230","362","61.75","0","10.0","10","4009.18648","6657","3",LTE,"700",Macro,"0158 ELP_ROYAL (STA-0000)","0158",STA,ELP_ROYAL - ELP Royal - Alt 1,"48141","","286629","","","",South Central/South East,South Central,Southwest,El Paso,"4009.18648","4007","85.00000272","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","026","31.949325",-106.368425,"4","4","105021",,,,,,3626596.244518584
albuquerque,"0000",ELP_ROYAL,"2392704","102160","31.94930278",-106.3683861,"11707 Dyer St",El Paso,El Paso,TX,"79934","3","330",QS8658-5_2140MHZ_07DT_PORT5 ,QUINTEL USA INC,"15.517","80","026","026158","46.0205999132796",WPM_SU_ELP_LOW_AWS_112114_PHX,Nokia,UHIE B66A RRH 4x45,"29.999801161218485","026158_3_2","2125","362","62.25","0","7.0","7","4009.18648","6657","32",LTE,AWS,Macro,"0158 ELP_ROYAL (STA-0000)","0158",STA,ELP_ROYAL - ELP Royal - Alt 1,"48141","","286629","","","",South Central/South East,South Central,Southwest,El Paso,"4009.18648","4007","85.00000272","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","026","31.949325",-106.368425,"4","4","105022",,,,,,3808465.3959186645
albuquerque,"0000",ELP_MADRID,"2369070","101894","31.737975",-106.346622,"587 N. Yarbrough Dr",El Paso,El Paso,TX,"79915","3","310",QS8658-3_757MHZ_07DT_PORT1 ,QUINTEL USA INC,"12.171","52","026","026140","46",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026140_3","5230","326","60.75","4","7.0","7","3701.5913258","6657","3",LTE,"700",Macro,"0140 ELP_MADRID (STA-0000)","0140",STA,ELP_MADRID - Alt 1,"48141","","280961","","","",South Central/South East,South Central,Southwest,El Paso,"3701.5913258","3712.8","102.02612284115571","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.737975",-106.346622,"4","4","105023",,,,,,6.222354470812632E7
albuquerque,"0000",ELP_GUNSMOKE,"2668877","102535","31.931611",-106.05775,France St & Bucharest St (16 Wilco #2 19 to 22),El Paso,El Paso,TX,"79938","1","90",CWX063X25X00-T00-750-(-45) ,AMPHENOL,"14.2","120","026","026254","46.0205999132796",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026254_1","5230","117","70.75","0","0.0","0","4452.09988","6657","1",LTE,"700",Macro,"0254 ELP_GUNSMOKE (STA-0000)","0254",STA,ELP_GUNSMOKE - Alt-1 France St,"48141","","297539","06/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"4452.09988","4444.5","125.03201328573","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.931611",-106.05775,"2","2","105024",,,,,,2.321883103574241E8
albuquerque,"0000",ELP_MADRID,"2369070","101894","31.737975",-106.346622,"587 N. Yarbrough Dr",El Paso,El Paso,TX,"79915","3","310",QS8658-3_2100MHZ_04DT_PORT6 ,QUINTEL USA INC,"15.138","52","026","026140","47.8",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026140_3_2","2125","326","63.5","4","4.0","4","3701.5913258","6657","32",LTE,AWS,Macro,"0140 ELP_MADRID (STA-0000)","0140",STA,ELP_MADRID - Alt 1,"48141","","280961","","","",South Central/South East,South Central,Southwest,El Paso,"3701.5913258","3712.8","102.02612284115571","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.737975",-106.346622,"4","4","105025",,,,,,6285373.308344361
albuquerque,"0000",ELP_GUNSMOKE,"2668877","102535","31.931611",-106.05775,France St & Bucharest St (16 Wilco #2 19 to 22),El Paso,El Paso,TX,"79938","1","90",CWX063X25X00-T00-2100-(+45) ,AMPHENOL,"15.2","120","026","026254","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,UHIC B4 RRH 2x60-4R,"99.99975145152311","026254_1_2","2125","117","63","0","0.0","0","4452.09988","6657","12",LTE,AWS,Macro,"0254 ELP_GUNSMOKE (STA-0000)","0254",STA,ELP_GUNSMOKE - Alt-1 France St,"48141","","297539","06/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"4452.09988","4444.5","125.03201328573","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.931611",-106.05775,"2","4","105026",,,,,,2.4410862695768717E8
albuquerque,"0000",ELP_GUNSMOKE,"2668877","102535","31.931611",-106.05775,France St & Bucharest St (16 Wilco #2 19 to 22),El Paso,El Paso,TX,"79938","2","180",CWX063X25X00-T00-750-(-45) ,AMPHENOL,"14.2","120","026","026254","46.0205999132796",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026254_2","5230","118","70.75","0","0.0","0","4452.09988","6657","2",LTE,"700",Macro,"0254 ELP_GUNSMOKE (STA-0000)","0254",STA,ELP_GUNSMOKE - Alt-1 France St,"48141","","297539","06/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"4452.09988","4444.5","125.03201328573","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.931611",-106.05775,"2","2","105027",,,,,,7.128345765062346E8
albuquerque,"0000",ELP_MARQUESS,"355264","100800","31.774358",-106.373944,"8838 Viscount",El Paso,El Paso,TX,"79925","1","30",QS8658-3_840MHZ_07DT_PORT3 ,QUINTEL USA INC,"11.983","76","026","026328","46",WPM_SU_ELP_LOW_700_112114_PHX,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026328_1_5","2485","57","61","5","7.0","4","","6657","15",LTE,Cellular,Macro,"0328 ELP_MARQUESS (STA-0000)","0328",STA,ELP_MARQUESS,"48141","","159210","03/19/2014","","",South Central/South East,South Central,Southwest,El Paso,"","3946","80.00000256","",No,None (VZW Owned),Yes,"2437262",B5_5MHz_2485,"5","026","31.774358",-106.373944,"2","2","105028",,,,,,1.5894677039288234E7
albuquerque,"0000",ELP_GUNSMOKE,"2668877","102535","31.931611",-106.05775,France St & Bucharest St (16 Wilco #2 19 to 22),El Paso,El Paso,TX,"79938","2","180",CWX063X25X00-T00-2100-(+45) ,AMPHENOL,"15.2","120","026","026254","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,UHIC B4 RRH 2x60-4R,"99.99975145152311","026254_2_2","2125","118","63","0","0.0","0","4452.09988","6657","22",LTE,AWS,Macro,"0254 ELP_GUNSMOKE (STA-0000)","0254",STA,ELP_GUNSMOKE - Alt-1 France St,"48141","","297539","06/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"4452.09988","4444.5","125.03201328573","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.931611",-106.05775,"2","4","105029",,,,,,5.969233169059969E8
albuquerque,"0000",ELP_MADRID,"2369070","101894","31.737975",-106.346622,"587 N. Yarbrough Dr",El Paso,El Paso,TX,"79915","2","215",QS8658-3_757MHZ_09DT_PORT1 ,QUINTEL USA INC,"12.391","52","026","026140","46",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026140_2","5230","325","62","6","9.0","9","3701.5913258","6657","2",LTE,"700",Macro,"0140 ELP_MADRID (STA-0000)","0140",STA,ELP_MADRID - Alt 1,"48141","","280961","","","",South Central/South East,South Central,Southwest,El Paso,"3701.5913258","3712.8","102.02612284115571","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.737975",-106.346622,"4","4","105030",,,,,,2.832059951692108E7
albuquerque,"000X",ELP_MCADOO,"1959709","101895","31.617417",-106.285778,"11400 Socorro Road",El Paso,El Paso,TX,"79927","1","60",HTXCW631619R000-T07-700 ,AMPHENOL,"13.3","75","026","026250","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,RRH 2x40,"29.999801161218485","026250_1","5230","345","71","6","7.0","","3648.29408","6657","1",LTE,"700",Macro,"0250 ELP_MCADOO (STA-000X)","0250",STA,ELP_McAdoo - Alt 1,"48141","","263167","04/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"3648.29408","3649.2","80.00000256","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.617417",-106.285778,"2","2","105031",,,,,,1.5460357276413977E8
albuquerque,"000X",ELP_MCADOO,"1959709","101895","31.617417",-106.285778,"11400 Socorro Road",El Paso,El Paso,TX,"79927","2","150",HTXCW451720X000-T06-750 ,AMPHENOL,"14.4","75","026","026250","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,RRH 2x40,"29.999801161218485","026250_2","5230","346","49.5","0","7.0","","3648.29408","6657","2",LTE,"700",Macro,"0250 ELP_MCADOO (STA-000X)","0250",STA,ELP_McAdoo - Alt 1,"48141","","263167","04/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"3648.29408","3649.2","80.00000256","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.617417",-106.285778,"2","2","105033",,,,,,4.767975572832295E8
albuquerque,"0000",ELP_GUNSMOKE,"2668877","102535","31.931611",-106.05775,France St & Bucharest St (16 Wilco #2 19 to 22),El Paso,El Paso,TX,"79938","3","260",CWX063X25X00-T10-750-(-45) ,AMPHENOL,"14.2","120","026","026254","46.0205999132796",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026254_3","5230","119","70.75","0","10.0","10","4452.09988","6657","3",LTE,"700",Macro,"0254 ELP_GUNSMOKE (STA-0000)","0254",STA,ELP_GUNSMOKE - Alt-1 France St,"48141","","297539","06/30/2015","","",South Central/South East,South Central,Southwest,El Paso,"4452.09988","4444.5","125.03201328573","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.931611",-106.05775,"2","2","105038",,,,,,1.1162025390748452E8
albuquerque,"0000",ELP_KENWORTHY,"676430","100974","31.913161",-106.439167,"4535 Sun Valley Dr",El Paso,El Paso,TX,"79924","2","100",WBX045X20X050_1900_T06 ,AMPHENOL ANTENNA SOLUTIONS,"17.200001","95.5","026","026323","46.0205999132796",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,"",Unknown,"29.999801161218485","026323_2_2","2125","232","45.5","2","6.0","6","4076.32558976","6657","22",LTE,AWS,Macro,"0323 ELP_KENWORTHY (STA-0000)","0323",STA,ELP_KENWORTHY,"48141","","101709","","","",South Central/South East,South Central,Southwest,El Paso,"4076.32558976","4085","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.913161",-106.439167,"2","2","105040",,,,,,4.25227944780902E7
albuquerque,"0000",ELP_KENWORTHY,"676430","100974","31.913161",-106.439167,"4535 Sun Valley Dr",El Paso,El Paso,TX,"79924","3","210",X7C-FRO-860-6 ,"CSS ANTENNA, INC.","15.4","95.5","026","026323","47.7815125038364",WPM_SU_LCR_ELP_TALL_700_083016_ALB,"",Unknown,"29.999801161218485","026323_3","5230","233","60.5","3","6.0","","4076.32558976","6657","3",LTE,"700",Macro,"0323 ELP_KENWORTHY (STA-0000)","0323",STA,ELP_KENWORTHY,"48141","","101709","","","",South Central/South East,South Central,Southwest,El Paso,"4076.32558976","4085","100.0000032","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.9131625960363",-106.439163429773,"2","2","105041",,,,,,5.368317297092558E7
albuquerque,"0000",ELP_KENWORTHY,"676430","100974","31.913161",-106.439167,"4535 Sun Valley Dr",El Paso,El Paso,TX,"79924","3","210",WBX045X20X050_1900_T03 ,AMPHENOL ANTENNA SOLUTIONS,"17.200001","95.5","026","026323","46.0205999132796",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,"",Unknown,"29.999801161218485","026323_3_2","2125","233","44.5","2","3.0","3","4076.32558976","6657","32",LTE,AWS,Macro,"0323 ELP_KENWORTHY (STA-0000)","0323",STA,ELP_KENWORTHY,"48141","","101709","","","",South Central/South East,South Central,Southwest,El Paso,"4076.32558976","4085","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.913161",-106.439167,"2","2","105042",,,,,,4.133495876351434E7
albuquerque,"000X",ELP_LEE_TREVINO,"355263","100975","31.737058",-106.327944,"8360 Burnham",El Paso,El Paso,TX,"79907","1","90",HTXC6318R000-T06-750 ,AMPHENOL,"15.4","100","026","026324","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026324_1","5230","384","71","3","6.0","6","3766.40432","6657","1",LTE,"700",Macro,"0324 ELP_LEE_TREVINO (STA-000X)","0324",STA,ELP_LEE_TREVINO,"48141","","101733","","","",South Central/South East,South Central,Southwest,El Paso,"3766.40432","3760","100.0000032",Monopole,No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.73705939",-106.3277634,"2","2","105043",,,,,,1.5678068663844103E8
albuquerque,"000X",ELP_LEE_TREVINO,"355263","100975","31.737058",-106.327944,"8360 Burnham",El Paso,El Paso,TX,"79907","2","210",HTXC6318R000-T10-750 ,AMPHENOL,"15.4","100","026","026324","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026324_2","5230","385","71","6","10.0","6","3766.40432","6657","2",LTE,"700",Macro,"0324 ELP_LEE_TREVINO (STA-000X)","0324",STA,ELP_LEE_TREVINO,"48141","","101733","","","",South Central/South East,South Central,Southwest,El Paso,"3766.40432","3760","100.0000032",Monopole,No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.73705939",-106.3277634,"2","2","105045",,,,,,1.8345357106417972E8
albuquerque,"000X",ELP_LEE_TREVINO,"355263","100975","31.737058",-106.327944,"8360 Burnham",El Paso,El Paso,TX,"79907","3","330",HTXC6318R000-T07-750 ,AMPHENOL,"15.4","100","026","026324","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026324_3","5230","386","71","6","7.0","7","3766.40432","6657","3",LTE,"700",Macro,"0324 ELP_LEE_TREVINO (STA-000X)","0324",STA,ELP_LEE_TREVINO,"48141","","101733","","","",South Central/South East,South Central,Southwest,El Paso,"3766.40432","3760","100.0000032",Monopole,No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.73705939",-106.3277634,"2","2","105047",,,,,,7.72283566617157E7
albuquerque,"0000",ELP_WESTMORELAND,"676451","101091","31.773517",-106.390986,"6812 Industrial",El Paso,El Paso,TX,"79926","1","90",WBX045X20R050_2100_T07 ,AMPHENOL ANTENNA SOLUTIONS,"17.700001","79","026","026347","47.8",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026347_1_2","2125","348","42.5","2","7.0","7","3822.1786","6657","12",LTE,AWS,Macro,"0347 ELP_WESTMORELAND (STA-0000)","0347",STA,ELP_WESTMORELAND,"48141","","101734","","","",South Central/South East,South Central,Southwest,El Paso,"3822.1786","3824","80.00000256","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","26","31.773517",-106.390986,"2","2","105048",,,,,,2.3029834030362453E7
albuquerque,"0000",ELP_LEISURE_LANE,"676433","100976","31.554178",-106.204974,"14480 Alameda Ave",Clint,El Paso,TX,"79836","1","60",HTXCW631619R000-T06-700 ,AMPHENOL,"13.3","125","026","026325","47.8",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026325_1","5230","126","64.5","0","6.0","6","3628.60904","6657","1",LTE,"700",Macro,"0325 ELP_LEISURE_LANE (STA-0000)","0325",STA,ELP_LEISURE_LANE,"48141","","157513","","","",South Central/South East,South Central,Southwest,El Paso,"3628.60904","3624","129.000004128","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.554178",-106.204974,"4","4","105049",,,,,,2.2053124863343018E8
albuquerque,"0000",ELP_LEISURE_LANE,"676433","100976","31.554178",-106.204974,"14480 Alameda Ave",Clint,El Paso,TX,"79836","2","160",HTXCW631619R000-T08-700 ,AMPHENOL,"13.3","125","026","026325","47.8",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026325_2","5230","127","75.5","3","8.0","8","3628.60904","6657","2",LTE,"700",Macro,"0325 ELP_LEISURE_LANE (STA-0000)","0325",STA,ELP_LEISURE_LANE,"48141","","157513","","","",South Central/South East,South Central,Southwest,El Paso,"3628.60904","3624","129.000004128","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.554178",-106.204974,"4","4","105050",,,,,,8.581496376861153E8
albuquerque,"0000",ELP_LEISURE_LANE,"676433","100976","31.554178",-106.204974,"14480 Alameda Ave",Clint,El Paso,TX,"79836","3","310",HTXCW631619R000-T07-700 ,AMPHENOL,"13.3","125","026","026325","44.8",WPM_RU_AZNM_15M_700_052215_PHO,Nokia,UHBC B13 TRDU 2x40,"99.99975145152311","026325_3","5230","128","71","3","7.0","7","3628.60904","6657","3",LTE,"700",Macro,"0325 ELP_LEISURE_LANE (STA-0000)","0325",STA,ELP_LEISURE_LANE,"48141","","157513","","","",South Central/South East,South Central,Southwest,El Paso,"3628.60904","3624","129.000004128","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.554178",-106.204974,"4","4","105051",,,,,,2.2349141057056135E8
albuquerque,OLD0,ELP_LOMA,"676435","100977","31.861022",-106.549442,"848 East Redd Road",El Paso,El Paso,TX,"79912","1","0",BXA-70080-8CF-752MHZ [PRELIMINARY] ,ANTEL,"15","120","026","026326","46.0205999132796",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026326_1","5230","123","78","0","0.0","","4083.27112804","6657","1",LTE,"700",Macro,"0326 ELP_LOMA (STA-OLD0)","0326",STA,ELP_LOMA,"48141","","101718","","","",South Central/South East,South Central,Southwest,El Paso,"4083.27112804","4086.3","125.000004","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.861022",-106.549442,"4","4","105052",,,,,,1.7952321461790805E9
albuquerque,"0000",ELP_WESTMORELAND,"676451","101091","31.773517",-106.390986,"6812 Industrial",El Paso,El Paso,TX,"79926","2","210",WBX045X20R050_2100_T07 ,AMPHENOL ANTENNA SOLUTIONS,"17.700001","79","026","026347","47.8",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026347_2_2","2125","349","42.5","2","7.0","7","3822.1786","6657","22",LTE,AWS,Macro,"0347 ELP_WESTMORELAND (STA-0000)","0347",STA,ELP_WESTMORELAND,"48141","","101734","","","",South Central/South East,South Central,Southwest,El Paso,"3822.1786","3824","80.00000256","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","26","31.773517",-106.390986,"2","2","105053",,,,,,8.210059586163875E7
albuquerque,OLD0,ELP_LOMA,"676435","100977","31.861022",-106.549442,"848 East Redd Road",El Paso,El Paso,TX,"79912","2","120",BXA-70080-8CF-752MHZ [PRELIMINARY] ,ANTEL,"15","120","026","026326","46.0205999132796",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026326_2","5230","124","78","7","0.0","","4083.27112804","6657","2",LTE,"700",Macro,"0326 ELP_LOMA (STA-OLD0)","0326",STA,ELP_LOMA,"48141","","101718","","","",South Central/South East,South Central,Southwest,El Paso,"4083.27112804","4086.3","125.000004","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.861022",-106.549442,"4","4","105054",,,,,,4.7132134646328396E8
albuquerque,"0000",ELP_WESTMORELAND,"676451","101091","31.773517",-106.390986,"6812 Industrial",El Paso,El Paso,TX,"79926","3","330",WBX045X20R050_2100_T07 ,AMPHENOL ANTENNA SOLUTIONS,"17.700001","79","026","026347","47.8",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIC B4 RRH 2x60-4R,"29.999801161218485","026347_3_2","2125","350","42.5","2","7.0","7","3822.1786","6657","32",LTE,AWS,Macro,"0347 ELP_WESTMORELAND (STA-0000)","0347",STA,ELP_WESTMORELAND,"48141","","101734","","","",South Central/South East,South Central,Southwest,El Paso,"3822.1786","3824","80.00000256","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","26","31.773517",-106.390986,"2","2","105055",,,,,,1.1546506603746539E7
albuquerque,OLD0,ELP_LOMA,"676435","100977","31.861022",-106.549442,"848 East Redd Road",El Paso,El Paso,TX,"79912","3","240",BXA-70080-8CF-752MHZ [PRELIMINARY] ,ANTEL,"15","120","026","026326","46.0205999132796",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026326_3","5230","125","78","9","0.0","","4083.27112804","6657","3",LTE,"700",Macro,"0326 ELP_LOMA (STA-OLD0)","0326",STA,ELP_LOMA,"48141","","101718","","","",South Central/South East,South Central,Southwest,El Paso,"4083.27112804","4086.3","125.000004","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","26","31.861022",-106.549442,"4","4","105056",,,,,,5.523130135361978E8
albuquerque,OLD0,ELP_LOOP375,"676437","101078","31.687242",-106.303514,"425 North American Ave",El Paso,El Paso,TX,"79907","1","50",BXA-70080-8CF-752MHZ [PRELIMINARY] ,ANTEL,"15","115","026","026327","49.0308998699194",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBC B13 TRDU 2x40,"29.999801161218485","026327_1","5230","120","78","8","0.0","","3664.69828","6657","1",LTE,"700",Macro,"0327 ELP_LOOP375 (STA-OLD0)","0327",STA,ELP_LOOP375,"48141","","101732","","","",South Central/South East,South Central,Southwest,El Paso,"3664.69828","3668","181.00000579200002","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","026","31.687242",-106.303514,"2","2","105058",,,,,,1.5447599629203603E8
